City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
896,Vila Franca Do Campo,37.7167,-25.4333,62.6,94,75,5.75,PT,2021-04-11 19:50:48
897,Bambanglipuro,-7.95,110.2833,76.55,89,92,2.06,ID,2021-04-11 19:50:49
898,Vila Velha,-20.3297,-40.2925,82.4,65,0,9.22,BR,2021-04-11 19:50:49
899,Nantucket,41.2835,-70.0995,46.4,100,90,13.8,US,2021-04-11 19:48:43
900,Pisco,-13.7,-76.2167,78.8,57,0,19.57,PE,2021-04-11 19:50:50
901,Wewak,-3.5534,143.6268,76.17,89,100,7.58,PG,2021-04-11 19:50:50
902,Yanam,16.7333,82.2167,75.38,85,0,1.05,IN,2021-04-11 19:50:50
903,Yishui,35.7847,118.6281,51.22,93,100,5.21,CN,2021-04-11 19:50:51
904,Muli,2.9167,73.5667,82.83,72,15,6.51,MV,2021-04-11 19:50:51
905,Sinnamary,5.3833,-52.95,80.44,79,52,4.85,GF,2021-04-11 19:50:51
906,Harper,4.375,-7.7169,81.52,80,20,9.86,LR,2021-04-11 19:50:52
907,Lompoc,34.6391,-120.4579,66.0,59,94,12.66,US,2021-04-11 19:47:14
908,La Libertad,-2.2333,-80.9,82.4,74,0,9.22,EC,2021-04-11 19:50:52
909,Srednekolymsk,67.45,153.6833,-25.91,100,100,1.34,RU,2021-04-11 19:50:53
910,Moindou,-21.6924,165.677,73.4,100,90,3.44,NC,2021-04-11 19:50:53
911,Alofi,-19.0595,-169.9187,75.2,100,12,2.3,NU,2021-04-11 19:50:03
912,Ozinki,51.1786,49.6769,55.72,65,100,11.39,RU,2021-04-11 19:50:54
913,Nampula,-15.1165,39.2666,73.4,94,40,5.75,MZ,2021-04-11 19:50:54
914,Clyde River,70.4692,-68.5914,30.2,80,75,21.85,CA,2021-04-11 19:50:54
915,Svetlyy,54.675,20.1347,53.6,58,0,8.95,RU,2021-04-11 19:50:55
916,Mahajanga,-15.7167,46.3167,80.6,83,20,14.97,MG,2021-04-11 19:50:55
917,Verkhnevilyuysk,63.4453,120.3167,-3.39,100,77,4.9,RU,2021-04-11 19:50:55
918,Mareeba,-17.0,145.4333,71.6,100,2,2.1,AU,2021-04-11 19:50:56
919,Newport,51.5877,-2.9984,41.0,70,4,9.55,GB,2021-04-11 19:50:56
920,Inhambane,-23.865,35.3833,73.4,88,0,7.34,MZ,2021-04-11 19:50:57
921,Atbasar,51.8,68.3333,29.52,97,67,4.59,KZ,2021-04-11 19:50:57
922,Rogaska Slatina,46.2375,15.6397,51.8,71,75,13.8,SI,2021-04-11 19:50:57
923,Solnechnyy,50.7214,136.6319,28.99,78,97,1.97,RU,2021-04-11 19:50:58
924,Carpen,44.3333,23.25,48.2,46,0,6.91,RO,2021-04-11 19:50:58
925,Stettler,52.3168,-112.7186,28.4,100,100,6.91,CA,2021-04-11 19:50:58
926,Tara,56.8944,74.371,31.1,90,99,8.5,RU,2021-04-11 19:50:59
927,Saint-Augustin,51.226,-58.6502,44.13,89,100,21.39,CA,2021-04-11 19:50:59
928,Tarakan,3.3,117.6333,73.4,100,75,2.3,ID,2021-04-11 19:50:59
929,Kailua,21.4022,-157.7394,73.4,68,40,6.91,US,2021-04-11 19:50:57
930,Matay,28.419,30.7792,61.41,37,0,16.33,EG,2021-04-11 19:50:18
931,Taoudenni,22.6783,-3.9836,90.72,12,0,7.74,ML,2021-04-11 19:51:00
932,Bure,10.7,37.0667,71.17,38,91,3.29,ET,2021-04-11 19:51:00
933,Naron,43.5167,-8.1528,51.01,46,0,14.97,ES,2021-04-11 19:51:01
934,Verkhoyansk,67.5447,133.385,-23.48,100,94,2.93,RU,2021-04-11 19:51:01
935,Santa Cruz,-17.8,-63.1667,86.0,93,75,24.16,BO,2021-04-11 19:48:30
936,Okha,53.5739,142.9478,22.69,81,97,14.72,RU,2021-04-11 19:51:02
937,Sambava,-14.2667,50.1667,76.59,87,100,10.0,MG,2021-04-11 19:51:02
938,Te Anau,-45.4167,167.7167,48.51,94,63,1.28,NZ,2021-04-11 19:51:02
939,Hambantota,6.1241,81.1185,78.53,81,90,1.7,LK,2021-04-11 19:51:03
940,Almaznyy,48.0448,40.045,46.4,93,75,11.18,RU,2021-04-11 19:51:03
941,Dengzhou,37.8086,120.7508,46.92,96,100,13.0,CN,2021-04-11 19:51:04
942,Tchollire,8.4022,14.1698,91.44,21,94,0.02,CM,2021-04-11 19:51:04
943,Adrar,20.5022,-10.0711,84.25,15,42,11.3,MR,2021-04-11 19:51:04
944,Kununurra,-15.7667,128.7333,73.4,100,75,2.95,AU,2021-04-11 19:51:05
945,Port Saint Lucie,27.2939,-80.3503,87.01,88,90,24.16,US,2021-04-11 19:49:49
946,Bani Walid,31.7566,13.9942,61.72,49,100,14.34,LY,2021-04-11 19:51:05
947,Bulungu,-4.55,18.6,69.69,96,95,2.62,CD,2021-04-11 19:51:05
948,Marand,38.4329,45.7749,51.8,50,20,4.61,IR,2021-04-11 19:51:06
949,Beyneu,45.3167,55.2,58.19,43,0,12.5,KZ,2021-04-11 19:51:06
950,Lukang,24.0567,120.4352,71.01,94,75,1.97,TW,2021-04-11 19:51:07
951,Sorong,-0.8833,131.25,79.81,80,100,2.24,ID,2021-04-11 19:51:07
952,Angoram,-4.0625,144.0661,72.73,99,100,1.5,PG,2021-04-11 19:51:07
953,Anloga,5.7947,0.8973,84.2,79,20,11.5,GH,2021-04-11 19:51:08
954,Ullapool,57.8987,-5.1604,33.01,72,15,2.51,GB,2021-04-11 19:51:08
955,Byron Bay,-28.65,153.6167,59.0,47,90,8.05,AU,2021-04-11 19:51:08
956,Surskoye,54.4821,46.7214,38.68,97,100,6.13,RU,2021-04-11 19:51:09
957,Rawson,-43.3002,-65.1023,72.41,36,0,12.68,AR,2021-04-11 19:49:24
958,Christchurch,-43.5333,172.6333,55.99,94,7,5.75,NZ,2021-04-11 19:49:54
959,Ishigaki,24.3448,124.1572,72.88,78,91,19.19,JP,2021-04-11 19:51:09
960,Bethalto,38.9092,-90.0407,66.0,51,20,17.27,US,2021-04-11 19:51:10
961,Grindavik,63.8424,-22.4338,39.2,87,75,16.11,IS,2021-04-11 19:51:10
962,Port Macquarie,-31.4333,152.9167,46.99,74,0,1.01,AU,2021-04-11 19:51:11
963,Cartagena Del Chaira,1.3349,-74.8429,74.35,92,99,0.89,CO,2021-04-11 19:51:11
964,Malumfashi,11.7853,7.6218,85.06,10,54,7.11,NG,2021-04-11 19:51:11
965,Burnie,-41.0667,145.9167,46.99,79,43,5.01,AU,2021-04-11 19:51:12
966,Tual,-5.6667,132.75,82.6,73,31,8.9,ID,2021-04-11 19:51:12
967,Morondava,-20.2833,44.2833,78.82,64,81,7.07,MG,2021-04-11 19:51:13
968,Iqaluit,63.7506,-68.5145,28.4,86,90,23.02,CA,2021-04-11 19:51:13
969,Khilok,51.3674,110.4676,15.19,58,1,4.54,RU,2021-04-11 19:51:13
970,Lar,26.2039,83.9717,81.82,8,97,5.86,IN,2021-04-11 19:51:14
971,Codrington,-38.2667,141.9667,54.46,76,92,8.79,AU,2021-04-11 19:51:14
972,Arlit,18.7369,7.3853,89.83,6,0,10.69,NE,2021-04-11 19:51:14
973,Mbini,1.574,9.6134,75.2,100,40,5.23,GQ,2021-04-11 19:51:15
974,Kimbe,-5.5502,150.1429,75.42,91,100,4.05,PG,2021-04-11 19:51:15
975,Denpasar,-8.65,115.2167,80.6,89,20,3.44,ID,2021-04-11 19:50:08
976,Bereda,43.2686,-7.5406,43.0,77,6,11.99,ES,2021-04-11 19:51:15
977,Mount Gambier,-37.8333,140.7667,51.8,82,90,5.75,AU,2021-04-11 19:51:16
978,Nioro,13.35,-15.75,83.52,37,3,12.91,GM,2021-04-11 19:51:16
979,Horn,51.8715,8.9451,39.0,94,100,8.08,DE,2021-04-11 19:51:17
